,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN
369_13,2,renovation_room,399,1,369,13,True,Great staff and newly renovated rooms,2018-01-13,0.4975535273551941,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,,10
369_14,2,renovation_room,399,1,369,14,True,Excellent service and beautifully remodeled rooms,2018-03-16,0.4985182881355286,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,,10
369_15,2,renovation_room,399,1,369,15,True,Rooms were recently remodeled and the beds were really comfortable,2018-06-01,0.4995014667510986,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,,10
369_16,2,renovation_room,399,1,369,16,True,Overall the renovated rooms are nice,2018-07-20,0.4951983094215393,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,,10
369_17,2,renovation_room,399,1,369,17,True,Room was recently remodeled and very nice,2018-08-16,0.4960516095161438,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,,10
369_18,2,renovation_room,399,1,369,18,True,It had clean comfortable renovated rooms,2018-11-05,0.4975639581680298,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,,10
369_19,2,renovation_room,399,1,369,19,True,Clean Updated Rooms and great Gym with lots of weights and equipment,2019-10-23,0.4988349080085754,"[0, 75, 156]",0.09863195740023759,"['2017-09-13', '2020-03-06']",369_1,,10
370_0,2,restaurant,399,0,370,0,True,A little disappointing the breakfast on the executive floor twice there was no bacon and or egg at the buffet,2015-03-26,-0.4970036745071411,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a,6
370_2,2,restaurant,399,0,370,2,True,He said they gave us free breakfast coupons to make up for it,2015-11-16,0.012716054916381836,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a,6
370_3,2,restaurant,399,0,370,3,True,We were given 3 drink coupons and 3 coupons for appetizers but they did not HAVE any of those coupons so we were given more breakfast coupons and were told to tell the bartender they were good for appetizers,2015-11-16,-0.4792289733886719,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a,6
370_6,2,restaurant,399,0,370,6,True,My food was cold she over charged me Anyway other than the visit to the restaurant the rest of my stay was Nice,2017-06-12,-0.4836545586585999,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a,6
370_8,2,restaurant,399,0,370,8,True,For a buffet and very poor service,2018-02-20,-0.4890314936637878,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a,6
370_9,2,restaurant,399,0,370,9,True,Most of the dinners left much uneaten even the cheesecake was not good,2018-05-17,-0.4624390006065369,"[0, 495, 655, 663]",0.07825597328280665,"['2015-01-01', '2018-09-09']",370_0,a,6
370_10,2,restaurant,399,1,370,10,True,Bar restaurant was good food and stiff drinks,2018-10-24,0.12629401683807373,"[0, 495, 655, 663]",0.21044544755998587,"['2018-09-10', '2020-02-08']",370_1,c,3
370_12,2,restaurant,399,1,370,12,True,Breakfast was good though the lounge on the 7th floor is a rather dull place to eat,2019-06-24,0.11164462566375732,"[0, 495, 655, 663]",0.21044544755998587,"['2018-09-10', '2020-02-08']",370_1,c,3
370_14,2,restaurant,399,1,370,14,True,It makes you look so godThe bar looked fun and there were some bar specials,2019-11-05,0.18373554944992065,"[0, 495, 655, 663]",0.21044544755998587,"['2018-09-10', '2020-02-08']",370_1,c,3
371_14,2,room,399,1,371,14,True,Common areas are good but bathrooms could not be any older,2017-02-05,-0.10860016942024232,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a,5
371_15,2,room,399,1,371,15,True,Overall it is satisfactory the rooms could use an overhaul which I think they are planning,2017-02-22,-0.0648232102394104,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a,5
371_17,2,room,399,1,371,17,True,Also found hair all over the tub and bathroom floor,2017-03-13,-0.1151742935180664,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a,5
371_18,2,room,399,1,371,18,True,Spacious room but tiny bathroom,2017-08-05,-0.06393036246299744,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a,5
371_19,2,room,399,1,371,19,True,They do not provide any perks and the room is disgusting,2017-08-21,-0.08970409631729126,"[0, 360, 565, 915, 962]",-0.18115186381002873,"['2016-11-14', '2017-10-23']",371_1,a,5
371_31,2,room,399,3,371,31,True,Comfortable beds clean rooms and bathroom,2020-01-05,0.4993641972541809,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,,4
371_35,2,room,399,3,371,35,True,They went out of their way to make sure that I get a good room,2020-01-27,0.4934483170509338,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,,4
371_36,2,room,399,3,371,36,True,The second room was perfect for our stay,2020-02-07,0.4877243041992188,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,,4
371_38,2,room,399,3,371,38,True,Loved this hotel rooms are clean and comfortable,2020-02-17,0.4994271993637085,"[0, 360, 565, 915, 962]",-0.10701371124344514,"['2019-12-02', '2020-03-20']",371_3,,4
372_0,2,facility,221,0,372,0,True,I ran into the director of operations in the elevator and he asked if there was anything he could do for me,2015-02-03,-0.4554988443851471,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a,5
372_1,2,facility,221,0,372,1,True,Lobby area is very formal with wood paneling and is filled with men in suits shmoozing after work,2015-02-09,-0.4928265810012818,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a,5
372_3,2,facility,221,0,372,3,True,I did not have time to try any of the amenities in the hotel such as the spa or fitness center but I am sure they were great as well,2016-07-04,-0.4066540002822876,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a,5
372_6,2,facility,221,0,372,6,True,Downstairs main lounge area made some good stout drinks but were quite pricy,2016-10-12,-0.4254083931446075,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a,5
372_8,2,facility,221,0,372,8,True,They have a great exercise facility that was redone several years ago when they expanded it,2017-02-28,0.059709370136260986,"[0, 165, 340, 345, 349]",0.17199063762119324,"['2015-01-06', '2017-03-10']",372_0,a,5
372_10,2,facility,221,1,372,10,True,When the elevator opens on the 18th floor you are in a large lobby like space this is the Club Lounge,2017-06-12,0.21336537599563601,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,,7
372_11,2,facility,221,1,372,11,True,They even had a sushi station in the lobby longue,2017-06-28,0.28408950567245483,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,,7
372_12,2,facility,221,1,372,12,True,Lobby at is redecorated and a great place to meet for cocktails or high end bar food,2017-07-09,0.2772265076637268,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,,7
372_13,2,facility,221,1,372,13,True,Our room had all of the amenities you would need,2017-07-11,0.2798491716384888,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,,7
372_14,2,facility,221,1,372,14,True,Recently renovated room was bright and modern although the lobby was older and more traditional Ritz,2017-08-20,0.2429710030555725,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,,7
372_15,2,facility,221,1,372,15,True,The open lobby area is always comfortable and very busy on weekends,2017-08-28,0.2900863885879517,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,,7
372_18,2,facility,221,1,372,18,True,Bar in lobby is well laid out with several seating options,2019-03-03,0.2946687936782837,"[0, 165, 340, 345, 349]",0.30355420825382073,"['2017-03-12', '2019-12-04']",372_1,,7
375_3,2,renovation_room,221,0,375,3,True,Rooms were spacious and well appointed but showing signs of age a renovation is needed to address things like fading wallpaper and a generally outdated feel,2016-02-14,-0.4707985520362854,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a,4
375_4,2,renovation_room,221,0,375,4,True,The hotel is elegant but the rooms are tired and are past due for renovations,2016-04-11,-0.23778676986694336,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a,4
375_5,2,renovation_room,221,0,375,5,True,The rooms have a bit of a dated quality and could use updating,2016-07-20,-0.4975995123386383,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a,4
375_6,2,renovation_room,221,0,375,6,True,Our room was fine but a bit dated with some peeling wallpaper seams and the mattress was comfy with a down duvet but mattress is ready for replacement the room is due for an update,2016-10-05,-0.4167264699935913,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a,4
375_10,2,renovation_room,221,1,375,10,True,We recently stayed in a renovated suite at the St Louis Ritz Carlton,2017-02-08,0.4605680108070374,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,,10
375_11,2,renovation_room,221,1,375,11,True,We stayed on Club level where the rooms had recently been renovated,2017-02-19,0.3400272727012634,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,,10
375_12,2,renovation_room,221,1,375,12,True,Our room was remodeled and very nice,2017-02-25,0.4961801767349243,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,,10
375_13,2,renovation_room,221,1,375,13,True,Newly refurbished rooms with lovely views of the Arch close to restaurants and the park,2017-03-31,0.4994279742240906,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,,10
375_14,2,renovation_room,221,1,375,14,True,Newly renovated rooms made the best better,2017-04-05,0.4929518103599548,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,,10
375_15,2,renovation_room,221,1,375,15,True,The service is excellent there is an attention to detail of the rooms have all been renovated it is a lovely fitness center the meeting room smell of mildew I think that the meeting rooms will probably be renovated at some point in time that will make the area very perfect the Clayton area is beautiful restaurants are in walking distance it is a good location,2017-05-12,0.4981688261032105,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,,10
375_16,2,renovation_room,221,1,375,16,True,Great location good service nice remodeled rooms,2017-07-09,0.498881995677948,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,,10
375_17,2,renovation_room,221,1,375,17,True,Room was newly renovated and lovely,2017-08-04,0.4951964020729065,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,,10
375_18,2,renovation_room,221,1,375,18,True,The room offered a huge TV and a refreshed color pallet,2018-05-23,0.4870758652687073,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,,10
375_19,2,renovation_room,221,1,375,19,True,The rooms are huge and updated except for an old small take the key safe,2018-09-02,0.3967567682266235,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,,10
376_0,2,restaurant,221,0,376,0,True,Only negative was the service in the restaurant,2015-02-01,-0.4956390559673309,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a,7
376_1,2,restaurant,221,0,376,1,True,The only error in service was room service breakfast one morning was nearly 12 hour late and served cold,2015-05-19,-0.496662974357605,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a,7
376_3,2,restaurant,221,0,376,3,True,And breakfast is an extra 20 per person,2015-09-05,-0.4121301770210266,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a,7
376_5,2,restaurant,221,0,376,5,True,It was disappointing that we were not informed that this was not a standard tea prior to arriving and that we would not have the whole menu of tea to choose from,2015-11-10,-0.4922243356704712,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a,7
376_7,2,restaurant,221,0,376,7,True,Wanted to order room service but no menu in the room,2015-12-22,-0.480942577123642,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a,7
376_8,2,restaurant,221,0,376,8,True,However returning later that night the bar had turned into a mob scene,2016-02-26,-0.4834825396537781,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a,7
376_9,2,restaurant,221,0,376,9,True,Love the espresso machine but overall breakfast was not great,2016-03-14,0.04876816272735597,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a,7
376_10,2,restaurant,221,1,376,10,True,The breakfasts were very nice and the food services throughout the day were delicious gourmet and always different,2016-04-19,0.4987004995346069,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,,9
376_11,2,restaurant,221,1,376,11,True,Had lunch in lobby eating area and had a great turkey Reuben,2017-03-27,0.4971747398376465,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,,9
376_12,2,restaurant,221,1,376,12,True,The restaurants and bars have delicious entrees and the club level breakfast cocktail hour offers and relaxing place to enjoy breathtaking views of the sun rising or setting over St Louis,2017-04-04,0.4996780157089234,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,,9
376_13,2,restaurant,221,1,376,13,True,We attended a donors dinner in the ballroom,2017-04-13,0.40975964069366455,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,,9
376_14,2,restaurant,221,1,376,14,True,The lobby bar is a great place to listen to live music and people watch,2017-07-09,0.4984617233276367,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,,9
376_15,2,restaurant,221,1,376,15,True,Excellent dinner and service at The Grill,2017-07-09,0.4970754384994507,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,,9
376_16,2,restaurant,221,1,376,16,True,During our two night stay we were there for the solar eclipse and the hotel had a special viewing area for guests on the top level of the parking garage including light snacks cold washcloths beverages and viewing glasses,2017-08-22,0.4949604272842407,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,,9
376_17,2,restaurant,221,1,376,17,True,Delicious food adequate cocktail wine choices tasty desserts,2018-01-21,0.4971719384193421,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,,9
376_19,2,restaurant,221,1,376,19,True,Love the Sushi bar in the lobby and its good,2019-07-11,0.4959779977798462,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,,9
377_11,2,room,221,1,377,11,True,Our room had all of the amenities you would need,2017-07-11,0.2798491716384888,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a,6
377_12,2,room,221,1,377,12,True,Recently renovated room was bright and modern although the lobby was older and more traditional Ritz,2017-08-20,0.2429710030555725,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a,6
377_13,2,room,221,1,377,13,True,Rooms food service Restaurant was all first class,2017-10-11,0.20641732215881348,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a,6
377_17,2,room,221,1,377,17,True,The rooms are well appointed and quiet I did not hear a peep from the guests on either side,2019-04-23,0.19264072179794312,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a,6
377_18,2,room,221,1,377,18,True,They updated the bathrooms on the 17th and 18th floors,2019-08-04,0.2131269574165344,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a,6
377_19,2,room,221,1,377,19,True,But everything about the room and hotel itself is exactly what you would expect from a Ritz Carlton hotel,2019-10-18,0.2494270205497741,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a,6
