,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN,argmin_max
404_3,2,pool,139,0,404,3,True,Service exceptional even to the extent of providing lamplight and diving at night when my friend dived into the pool with her specs on and promptly lost them on the bottom of the pool,2015-06-02,-0.0509473979473114,"[0, 390, 577]",0.2841022077614595,"['2015-01-01', '2018-02-18 00:00:00']",404_0,c,5,
404_6,2,pool,139,0,404,6,True,Imagine having a Grey Goose Martini by the magnificent pool one evening and coming back the next evening and being asked if you would like the same drink again,2016-02-01,-0.3994984030723572,"[0, 390, 577]",0.2841022077614595,"['2015-01-01', '2018-02-18 00:00:00']",404_0,c,5,
404_8,2,pool,139,0,404,8,True,a little bit cooler for sightseeing and plenty of hours of hot sun for time at the pool,2016-09-14,-0.4984535872936249,"[0, 390, 577]",0.2841022077614595,"['2015-01-01', '2018-02-18 00:00:00']",404_0,c,5,True
404_10,2,pool,139,1,404,10,True,Service round the pool was brilliant I ca n’t remember waiters name but he was excellent telling us local knowledge,2018-03-26 00:00:00,0.4963894486427307,"[0, 390, 577]",0.3557700799668537,"['2018-02-19 00:00:00', '2020-04-16 00:00:00']",404_1,d,9,
404_11,2,pool,139,1,404,11,True,It is well located a very attractive building with good public spaces and a fine swimming pool and the room was large and well equipped,2018-04-11 00:00:00,0.499528169631958,"[0, 390, 577]",0.3557700799668537,"['2018-02-19 00:00:00', '2020-04-16 00:00:00']",404_1,d,9,
404_12,2,pool,139,1,404,12,True,Translated by Google friendly staff close to everything public transport via tuktuk or other nice swimming pool and romsOriginalvriendelijk personel in de burt vanales te bezichtigen openbar vervoer via tuktuk of andere moie zwembad en kamers,2018-11-07 00:00:00,0.4968089461326599,"[0, 390, 577]",0.3557700799668537,"['2018-02-19 00:00:00', '2020-04-16 00:00:00']",404_1,d,9,
404_14,2,pool,139,1,404,14,True,Location room and pool amenities were great,2018-11-21 15:40:11,0.4991710186004639,"[0, 390, 577]",0.3557700799668537,"['2018-02-19 00:00:00', '2020-04-16 00:00:00']",404_1,d,9,
404_15,2,pool,139,1,404,15,True,The swimming pool is sublime,2019-04-11 00:00:00,0.4868332743644714,"[0, 390, 577]",0.3557700799668537,"['2018-02-19 00:00:00', '2020-04-16 00:00:00']",404_1,d,9,
404_16,2,pool,139,1,404,16,True,Btw this property has the most amazing pool in Siem Reap,2019-10-24 00:00:00,0.4912858605384826,"[0, 390, 577]",0.3557700799668537,"['2018-02-19 00:00:00', '2020-04-16 00:00:00']",404_1,d,9,
404_17,2,pool,139,1,404,17,True,Cocktails at the pool are very good and on top of towels hotel offers from time to time complimentary water and fruit service for pool guests – again small while very nice touch,2019-11-10 00:00:00,0.4996485710144043,"[0, 390, 577]",0.3557700799668537,"['2018-02-19 00:00:00', '2020-04-16 00:00:00']",404_1,d,9,True
404_18,2,pool,139,1,404,18,True,After a day of exploring we had cocktails by the pool the pool area is ablsolutely beautiful the staff kind and attentive,2019-12-21 00:00:00,0.4993558526039124,"[0, 390, 577]",0.3557700799668537,"['2018-02-19 00:00:00', '2020-04-16 00:00:00']",404_1,d,9,
404_19,2,pool,139,1,404,19,True,The building is beautiful especially the polside area,2020-01-03 00:00:00,0.4851802587509155,"[0, 390, 577]",0.3557700799668537,"['2018-02-19 00:00:00', '2020-04-16 00:00:00']",404_1,d,9,
406_0,1,restaurant,139,0,406,0,False,Eating here is good but there is tremendous variety at 10 of the price a one dollar tuk tuk ride away,2016-12-09 00:00:00,0.10406678915023804,"[0, 730, 753]",0.21363166163319688,"['2015-01-01', '2019-12-31 00:00:00']",406_0,c,8,
406_1,2,restaurant,139,0,406,1,True,Breakfast while not extensive was also just right,2017-01-02 00:00:00,-0.4565781056880951,"[0, 730, 753]",0.21363166163319688,"['2015-01-01', '2019-12-31 00:00:00']",406_0,c,8,
406_2,2,restaurant,139,0,406,2,True,We did not eat in the fine dining restaurant but the casual room had tasty although not gourmet offerings,2017-01-18 00:00:00,-0.42761853337287903,"[0, 730, 753]",0.21363166163319688,"['2015-01-01', '2019-12-31 00:00:00']",406_0,c,8,
406_3,2,restaurant,139,0,406,3,True,Although we loved all aspects of the hotel the incredible breakfast and service stood out,2017-02-27 17:36:21,0.04644715785980225,"[0, 730, 753]",0.21363166163319688,"['2015-01-01', '2019-12-31 00:00:00']",406_0,c,8,
406_5,2,restaurant,139,0,406,5,True,The food is great both the local Khmer food and western choices also whether you eat by the pool have room service or in one of two restaurants on site,2018-02-18 00:00:00,0.02815920114517212,"[0, 730, 753]",0.21363166163319688,"['2015-01-01', '2019-12-31 00:00:00']",406_0,c,8,
406_6,1,restaurant,139,0,406,6,False,Having recently visited the Raffles Le Royal in Phnom Penh we were expecting an equivalent standard and were left slightly disappointed in SRThe good things includethe majority of staff being lovelyquiet and intimate Elephant Barsuper big pool with great stafBad thingspor shower presurecrowded buffet area for breakfast especially just before 080 when folks pick up their guides for the daysurprising meanness on things like towels in the bathroom 2 bath towels and 2 hand towels seems a bit tight particularly when you have to use your room towels if using the pool after 1930,2018-02-18 00:00:00,-0.4891285300254822,"[0, 730, 753]",0.21363166163319688,"['2015-01-01', '2019-12-31 00:00:00']",406_0,c,8,True
406_7,2,restaurant,139,0,406,7,True,Dinner in Cafe Angkor was fine though sometimes haphazard two people added water to our glasses within a minute and without us having consumed any water there was confusion about who was getting our bill etc,2018-03-05 12:10:10,-0.4846042394638062,"[0, 730, 753]",0.21363166163319688,"['2015-01-01', '2019-12-31 00:00:00']",406_0,c,8,
406_9,2,restaurant,139,0,406,9,True,Restaurant with varied and refined menu,2019-05-05 00:00:00,0.19725912809371948,"[0, 730, 753]",0.21363166163319688,"['2015-01-01', '2019-12-31 00:00:00']",406_0,c,8,
406_11,2,restaurant,139,1,406,11,True,Food was excellent both at breakfast and in both restaurants,2020-02-01 00:00:00,0.4934802055358887,"[0, 730, 753]",0.3539922195747032,"['2020-01-01 07:24:01', '2020-04-07 00:00:00']",406_1,d,8,
406_12,2,restaurant,139,1,406,12,True,The food at the hotel was excellent in both restaurants,2020-02-17 00:00:00,0.4780729413032532,"[0, 730, 753]",0.3539922195747032,"['2020-01-01 07:24:01', '2020-04-07 00:00:00']",406_1,d,8,
406_13,2,restaurant,139,1,406,13,True,The Khmer food in 1932 restaurant was exceptional,2020-02-17 00:00:00,0.4932210445404053,"[0, 730, 753]",0.3539922195747032,"['2020-01-01 07:24:01', '2020-04-07 00:00:00']",406_1,d,8,
406_14,2,restaurant,139,1,406,14,True,I particularly liked the Australian chef stepping away from the kitchen to chat to diners,2020-02-17 00:00:00,0.4981708526611328,"[0, 730, 753]",0.3539922195747032,"['2020-01-01 07:24:01', '2020-04-07 00:00:00']",406_1,d,8,
406_16,2,restaurant,139,1,406,16,True,Best restaurant food ever,2020-02-17 09:13:36,0.472684383392334,"[0, 730, 753]",0.3539922195747032,"['2020-01-01 07:24:01', '2020-04-07 00:00:00']",406_1,d,8,
406_17,2,restaurant,139,1,406,17,True,The dinner at the restaurant was outstanding,2020-02-17 09:13:36,0.48862224817276,"[0, 730, 753]",0.3539922195747032,"['2020-01-01 07:24:01', '2020-04-07 00:00:00']",406_1,d,8,
406_18,2,restaurant,139,1,406,18,True,We enjoyed our evenings at the Elephant bar with a tutorial on their popular drink the Singapore Sling,2020-03-24 00:00:00,0.4970977306365967,"[0, 730, 753]",0.3539922195747032,"['2020-01-01 07:24:01', '2020-04-07 00:00:00']",406_1,d,8,
406_19,2,restaurant,139,1,406,19,True,The staff was gracious from incredibly helpful duty manager Det Bong to the hospitable women servers in the atmospheric Orangery where I ate dinner a couple of nights enjoyed an afternoon champagne tea far better than at the Metropole and Raffles Singapore and felt comfortable drinking tasty craft cocktails listening to and singing with talented pianist Raul Rebosura whose repertoire is vast,2020-04-03 00:00:00,0.4998841285705566,"[0, 730, 753]",0.3539922195747032,"['2020-01-01 07:24:01', '2020-04-07 00:00:00']",406_1,d,8,True
407_0,1,room,139,0,407,0,False,We complained and after a brief discussion the hotel upgraded us to a Landmark Room as there were no State Rooms available with a balcony,2015-06-30,-0.4854783713817597,"[0, 715, 749]",0.15176617450839322,"['2015-01-01', '2019-12-21 00:00:00']",407_0,a,7,
407_1,2,room,139,0,407,1,True,Forget about having cups in the room for tea or coffee or getting towels,2016-06-30,-0.4947949051856994,"[0, 715, 749]",0.15176617450839322,"['2015-01-01', '2019-12-21 00:00:00']",407_0,a,7,True
407_2,1,room,139,0,407,2,False,I also recommend pool view and not street view we had no noise problems and the street view overlooks the palace gardens but could possibly get noisey depending on the local events,2017-02-22 00:00:00,-0.30033230781555176,"[0, 715, 749]",0.15176617450839322,"['2015-01-01', '2019-12-21 00:00:00']",407_0,a,7,
407_3,2,room,139,0,407,3,True,I was also disappointed that the wash basin in our bathroom was badly cracked,2017-03-11 00:00:00,-0.4905246496200562,"[0, 715, 749]",0.15176617450839322,"['2015-01-01', '2019-12-21 00:00:00']",407_0,a,7,
407_5,2,room,139,0,407,5,True,In addition we were expecting a free airport shuttle considering the prices of their rooms but unfortunately this was not the case,2018-03-25 00:00:00,-0.4474940598011017,"[0, 715, 749]",0.15176617450839322,"['2015-01-01', '2019-12-21 00:00:00']",407_0,a,7,
407_6,2,room,139,0,407,6,True,The room slightly dated but nothing material,2018-03-29 00:00:00,-0.4901805520057678,"[0, 715, 749]",0.15176617450839322,"['2015-01-01', '2019-12-21 00:00:00']",407_0,a,7,
407_9,1,room,139,0,407,9,False,they changed my room at around 145 and managed to get some sleep before the run,2019-12-10 00:00:00,-0.4375995397567749,"[0, 715, 749]",0.15176617450839322,"['2015-01-01', '2019-12-21 00:00:00']",407_0,a,7,
407_10,2,room,139,1,407,10,True,We were given a beautiful spacious room in the main building with a balcony overlooking the pool and museum so we had a lovely view of the pretty pool and garden thank you for honoring our request,2020-01-01 07:24:01,0.4998041987419128,"[0, 715, 749]",0.3439480107935036,"['2019-12-22 00:00:00', '2020-04-16 00:00:00']",407_1,d,8,
407_11,2,room,139,1,407,11,True,The renovated rooms are charming well lit and comfortable,2020-01-31 05:13:34,0.4984244108200073,"[0, 715, 749]",0.3439480107935036,"['2019-12-22 00:00:00', '2020-04-16 00:00:00']",407_1,d,8,
407_12,2,room,139,1,407,12,True,Everything was perfect The room very well appointed,2020-02-01 00:00:00,0.4635405540466309,"[0, 715, 749]",0.3439480107935036,"['2019-12-22 00:00:00', '2020-04-16 00:00:00']",407_1,d,8,
407_13,2,room,139,1,407,13,True,All my must haves are present – bathrobe magnifying mirror dressing mirror reading lamps abundant amenities in the bathroom wonderful pool beautiful well designed spaces,2020-02-03 00:00:00,0.499553382396698,"[0, 715, 749]",0.3439480107935036,"['2019-12-22 00:00:00', '2020-04-16 00:00:00']",407_1,d,8,
407_14,2,room,139,1,407,14,True,We thoroughly enjoyed the pool and spa and found our rooms more than adequate and quite lovely,2020-02-03 21:04:50,0.4879863858222962,"[0, 715, 749]",0.3439480107935036,"['2019-12-22 00:00:00', '2020-04-16 00:00:00']",407_1,d,8,
407_15,1,room,139,1,407,15,False,Beautiful hotel lcomfortable room and very helpful staff,2020-02-04 05:41:29,0.4998505115509033,"[0, 715, 749]",0.3439480107935036,"['2019-12-22 00:00:00', '2020-04-16 00:00:00']",407_1,d,8,True
407_16,2,room,139,1,407,16,True,We stayed in a standard room the “ new ” wing,2020-02-17 00:00:00,0.477566659450531,"[0, 715, 749]",0.3439480107935036,"['2019-12-22 00:00:00', '2020-04-16 00:00:00']",407_1,d,8,
407_19,2,room,139,1,407,19,True,The rooms were delightful the pool outstanding and the food second to none,2020-03-24 00:00:00,0.4969563484191895,"[0, 715, 749]",0.3439480107935036,"['2019-12-22 00:00:00', '2020-04-16 00:00:00']",407_1,d,8,
408_2,2,facility,64,0,408,2,True,There was a light out in the bathroom upon check in one of the long sheers at the balcony door had a long disgusting brown moldy looking stain the bed was shaky and unstable the sofa had cardboard around the feet and the amenities in the bathroom were in what seemed to be old bottles that were all scratched up,2015-03-01,-0.4941039681434631,"[0, 255, 429]",0.02663761369506036,"['2015-01-01', '2016-04-20']",408_0,a,6,
408_4,2,facility,64,0,408,4,True,Housekeeping kept forgetting to put back the necessities that belong in the room,2015-07-28,-0.4969030022621155,"[0, 255, 429]",0.02663761369506036,"['2015-01-01', '2016-04-20']",408_0,a,6,
408_5,2,facility,64,0,408,5,True,people of reception do not offer additional options to services and applications of the hotel,2015-07-31,-0.4972376823425293,"[0, 255, 429]",0.02663761369506036,"['2015-01-01', '2016-04-20']",408_0,a,6,True
408_7,2,facility,64,0,408,7,True,The rooms are a bit of a walk away from the lobby and restaurants so you do not always enjoy having to leg your way around,2015-12-06,-0.4882355928421021,"[0, 255, 429]",0.02663761369506036,"['2015-01-01', '2016-04-20']",408_0,a,6,
408_8,2,facility,64,0,408,8,True,Which complementary amenity did you send to my room,2015-12-17,-0.2879015803337097,"[0, 255, 429]",0.02663761369506036,"['2015-01-01', '2016-04-20']",408_0,a,6,
408_9,2,facility,64,0,408,9,True,Only negative was the entertainment at the main lobby,2016-03-15,-0.4882779717445374,"[0, 255, 429]",0.02663761369506036,"['2015-01-01', '2016-04-20']",408_0,a,6,
408_10,2,facility,64,1,408,10,True,Beautiful pool area layout inside facility is beautiful,2017-08-07,0.4992648959159851,"[0, 255, 429]",0.10998624832979564,"['2016-04-21', '2020-03-28']",408_1,d,10,
408_11,1,facility,64,1,408,11,False,Facility recommend Finca Carabali pool,2017-08-24,0.4866325855255127,"[0, 255, 429]",0.10998624832979564,"['2016-04-21', '2020-03-28']",408_1,d,10,
408_12,2,facility,64,1,408,12,True,Rooms and facilities are beautiful,2019-11-10,0.4934890270233154,"[0, 255, 429]",0.10998624832979564,"['2016-04-21', '2020-03-28']",408_1,d,10,
408_13,2,facility,64,1,408,13,True,Rooms are nice and big no bug issues reception and staff were so nice,2019-12-30,0.4994093179702759,"[0, 255, 429]",0.10998624832979564,"['2016-04-21', '2020-03-28']",408_1,d,10,
408_14,2,facility,64,1,408,14,True,The open air lobby is attractive,2020-01-06,0.4940237402915954,"[0, 255, 429]",0.10998624832979564,"['2016-04-21', '2020-03-28']",408_1,d,10,
408_15,2,facility,64,1,408,15,True,This resort was recently renovated so most amenities are brand new,2020-01-11,0.4990604519844055,"[0, 255, 429]",0.10998624832979564,"['2016-04-21', '2020-03-28']",408_1,d,10,
408_16,2,facility,64,1,408,16,True,The pool next to gym and spa out of service,2020-01-28,0.4544185400009155,"[0, 255, 429]",0.10998624832979564,"['2016-04-21', '2020-03-28']",408_1,d,10,
408_17,2,facility,64,1,408,17,True,Beautiful lobby and the rooms are large we had garden king,2020-02-03,0.4996216297149658,"[0, 255, 429]",0.10998624832979564,"['2016-04-21', '2020-03-28']",408_1,d,10,True
408_18,2,facility,64,1,408,18,True,From the front desk to the great restaurants to the tour desk to the lobby bar and pool bar it was a pleasure to deal with everyone,2020-02-08,0.4972754120826721,"[0, 255, 429]",0.10998624832979564,"['2016-04-21', '2020-03-28']",408_1,d,10,
408_19,2,facility,64,1,408,19,True,The GM mentioned that they are adding even more amenities in 2020 with Top Golf a new sports bar concept a new gym and spa etc,2020-02-20,0.3994904160499573,"[0, 255, 429]",0.10998624832979564,"['2016-04-21', '2020-03-28']",408_1,d,10,
409_1,2,reception,64,0,409,1,True,But the staff was not friendly not interested in helping you and were at times just rude,2015-02-06,-0.33380645513534546,"[0, 435, 550, 650, 804]",0.07681067315211026,"['2015-01-01', '2016-04-28']",409_0,c,6,
409_2,2,reception,64,0,409,2,True,Too bad the service did not match the lovely view,2015-04-21,-0.35357266664505005,"[0, 435, 550, 650, 804]",0.07681067315211026,"['2015-01-01', '2016-04-28']",409_0,c,6,
