,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,sentiment,cpt_id,cpt_label,ts_len
382_29,2,restaurant,122,2,382,29,True,-0.494013786315918,382_2,,5
383_1,2,room,122,0,383,1,True,0.4979311227798462,383_0,b,7
383_2,2,room,122,0,383,2,True,0.4986201524734497,383_0,b,7
383_3,2,room,122,0,383,3,True,0.4986162185668945,383_0,b,7
383_6,2,room,122,0,383,6,True,0.29206401109695435,383_0,b,7
383_7,2,room,122,0,383,7,True,0.3869017958641052,383_0,b,7
383_8,2,room,122,0,383,8,True,0.4993135929107666,383_0,b,7
383_9,2,room,122,0,383,9,True,0.4997076392173767,383_0,b,7
383_10,2,room,122,1,383,10,True,-0.056027144193649285,383_1,c,5
383_14,2,room,122,1,383,14,True,-0.06560567021369934,383_1,c,5
383_15,2,room,122,1,383,15,True,-0.03289178013801575,383_1,c,5
383_16,2,room,122,1,383,16,True,-0.07462835311889647,383_1,c,5
383_19,2,room,122,1,383,19,True,-0.07463222742080687,383_1,c,5
383_21,2,room,122,2,383,21,True,-0.489447295665741,383_2,,5
383_22,2,room,122,2,383,22,True,-0.4625915586948395,383_2,,5
383_27,2,room,122,2,383,27,True,-0.493956446647644,383_2,,5
383_28,2,room,122,2,383,28,True,-0.4975635707378388,383_2,,5
383_29,2,room,122,2,383,29,True,-0.4932636320590973,383_2,,5
386_0,2,pool,409,0,386,0,True,-0.4884938895702362,386_0,a,8
386_1,2,pool,409,0,386,1,True,-0.4760055541992188,386_0,a,8
386_2,2,pool,409,0,386,2,True,-0.4871379137039185,386_0,a,8
386_3,2,pool,409,0,386,3,True,-0.4988401234149933,386_0,a,8
386_4,2,pool,409,0,386,4,True,-0.2920985221862793,386_0,a,8
386_5,2,pool,409,0,386,5,True,-0.4958215355873108,386_0,a,8
386_8,2,pool,409,0,386,8,True,-0.4981485009193421,386_0,a,8
386_9,2,pool,409,0,386,9,True,-0.4952394664287567,386_0,a,8
386_10,2,pool,409,1,386,10,True,0.43083417415618896,386_1,,7
386_11,2,pool,409,1,386,11,True,0.49213045835495,386_1,,7
386_12,2,pool,409,1,386,12,True,0.4974496960639954,386_1,,7
386_13,2,pool,409,1,386,13,True,0.4177418351173401,386_1,,7
386_17,2,pool,409,1,386,17,True,0.4992781281471253,386_1,,7
386_18,2,pool,409,1,386,18,True,0.49187171459198,386_1,,7
386_19,2,pool,409,1,386,19,True,0.4925130605697632,386_1,,7
387_1,2,renovation_room,409,0,387,1,True,-0.4575186073780061,387_0,a,6
387_2,2,renovation_room,409,0,387,2,True,-0.4658971428871155,387_0,a,6
387_3,2,renovation_room,409,0,387,3,True,-0.4973260760307312,387_0,a,6
387_4,2,renovation_room,409,0,387,4,True,-0.3760335445404053,387_0,a,6
387_6,2,renovation_room,409,0,387,6,True,-0.4987548887729645,387_0,a,6
387_7,2,renovation_room,409,0,387,7,True,-0.4982695877552033,387_0,a,6
387_8,2,renovation_room,409,1,387,8,True,0.4983574748039246,387_1,,7
387_10,2,renovation_room,409,1,387,10,True,0.4900146722793579,387_1,,7
387_11,2,renovation_room,409,1,387,11,True,0.494884192943573,387_1,,7
387_12,2,renovation_room,409,1,387,12,True,0.4578432440757752,387_1,,7
387_14,2,renovation_room,409,1,387,14,True,0.4931602478027344,387_1,,7
387_15,2,renovation_room,409,1,387,15,True,0.4995575547218323,387_1,,7
387_16,2,renovation_room,409,1,387,16,True,0.33697909116744995,387_1,,7
388_6,2,restaurant,409,0,388,6,True,-0.4980191588401794,388_0,a,4
388_7,2,restaurant,409,0,388,7,True,-0.3798496127128601,388_0,a,4
388_8,2,restaurant,409,0,388,8,True,-0.4828747808933258,388_0,a,4
388_9,2,restaurant,409,0,388,9,True,-0.491267591714859,388_0,a,4
388_11,2,restaurant,409,1,388,11,True,0.4998307228088379,388_1,,5
388_12,2,restaurant,409,1,388,12,True,0.4993614554405213,388_1,,5
388_14,2,restaurant,409,1,388,14,True,0.4974525570869446,388_1,,5
388_17,2,restaurant,409,1,388,17,True,0.4667770266532898,388_1,,5
388_18,2,restaurant,409,1,388,18,True,0.2583068609237671,388_1,,5
389_3,2,room,409,0,389,3,True,-0.4957845211029053,389_0,a,3
389_4,2,room,409,0,389,4,True,-0.4943474531173706,389_0,a,3
389_7,2,room,409,0,389,7,True,-0.4937632083892822,389_0,a,3
389_16,2,room,409,1,389,16,True,0.4800066351890564,389_1,,4
389_17,2,room,409,1,389,17,True,0.4959337115287781,389_1,,4
389_18,2,room,409,1,389,18,True,0.4991355538368225,389_1,,4
389_19,2,room,409,1,389,19,True,0.4993141889572144,389_1,,4
390_0,2,facility,386,0,390,0,True,0.11970067024230956,390_0,b,7
390_1,2,facility,386,0,390,1,True,0.1826738715171814,390_0,b,7
390_2,2,facility,386,0,390,2,True,0.4991788268089294,390_0,b,7
390_3,2,facility,386,0,390,3,True,0.2624055743217468,390_0,b,7
390_4,2,facility,386,0,390,4,True,0.20601218938827515,390_0,b,7
390_7,2,facility,386,0,390,7,True,0.371376633644104,390_0,b,7
390_8,2,facility,386,0,390,8,True,0.499189555644989,390_0,b,7
390_11,2,facility,386,1,390,11,True,-0.2725945711135864,390_1,c,4
390_14,2,facility,386,1,390,14,True,-0.2958177328109741,390_1,c,4
390_15,2,facility,386,1,390,15,True,-0.2376261353492737,390_1,c,4
390_16,2,facility,386,1,390,16,True,-0.2665250301361084,390_1,c,4
390_17,2,facility,386,2,390,17,True,-0.408330500125885,390_2,,6
390_19,2,facility,386,2,390,19,True,-0.4966164231300354,390_2,,6
390_21,2,facility,386,2,390,21,True,-0.485591173171997,390_2,,6
390_22,2,facility,386,2,390,22,True,-0.4590617120265961,390_2,,6
390_23,2,facility,386,2,390,23,True,-0.4960322380065918,390_2,,6
390_24,2,facility,386,2,390,24,True,-0.4823735356330872,390_2,,6
391_0,2,reception,386,0,391,0,True,-0.4982694089412689,391_0,a,7
391_1,2,reception,386,0,391,1,True,-0.4792367219924927,391_0,a,7
391_4,2,reception,386,0,391,4,True,-0.4851316511631012,391_0,a,7
391_5,2,reception,386,0,391,5,True,-0.4760370552539826,391_0,a,7
391_6,2,reception,386,0,391,6,True,-0.4942867457866669,391_0,a,7
391_8,2,reception,386,0,391,8,True,-0.4961102604866028,391_0,a,7
391_9,2,reception,386,0,391,9,True,-0.4637653827667236,391_0,a,7
391_10,2,reception,386,1,391,10,True,0.4995915293693543,391_1,,8
391_11,2,reception,386,1,391,11,True,0.2632541656494141,391_1,,8
391_12,2,reception,386,1,391,12,True,0.4993663430213928,391_1,,8
391_13,2,reception,386,1,391,13,True,0.4970376491546631,391_1,,8
391_14,2,reception,386,1,391,14,True,0.4990025162696838,391_1,,8
391_15,2,reception,386,1,391,15,True,0.4986202716827393,391_1,,8
391_16,2,reception,386,1,391,16,True,0.4982016086578369,391_1,,8
391_17,2,reception,386,1,391,17,True,0.4986830353736877,391_1,,8
393_0,2,renovation_room,386,0,393,0,True,-0.4857023358345032,393_0,a,10
393_1,2,renovation_room,386,0,393,1,True,-0.4957038760185242,393_0,a,10
393_2,2,renovation_room,386,0,393,2,True,-0.4986371994018554,393_0,a,10
393_3,2,renovation_room,386,0,393,3,True,-0.4972684681415558,393_0,a,10
393_4,2,renovation_room,386,0,393,4,True,-0.485698789358139,393_0,a,10
393_5,2,renovation_room,386,0,393,5,True,-0.4896975457668304,393_0,a,10
393_6,2,renovation_room,386,0,393,6,True,-0.3789550065994263,393_0,a,10
393_7,2,renovation_room,386,0,393,7,True,-0.4935689568519592,393_0,a,10
393_8,2,renovation_room,386,0,393,8,True,-0.4954484105110169,393_0,a,10
393_9,2,renovation_room,386,0,393,9,True,-0.4579422771930695,393_0,a,10
393_15,2,renovation_room,386,1,393,15,True,-0.2726514935493469,393_1,c,3
393_17,2,renovation_room,386,1,393,17,True,-0.35058969259262085,393_1,c,3
393_19,2,renovation_room,386,1,393,19,True,-0.2765742540359497,393_1,c,3
394_1,2,restaurant,386,0,394,1,True,0.4933918118476868,394_0,b,5
394_4,2,restaurant,386,0,394,4,True,0.4876455664634705,394_0,b,5
394_5,2,restaurant,386,0,394,5,True,0.056513905525207526,394_0,b,5
394_6,2,restaurant,386,0,394,6,True,0.48945552110672,394_0,b,5
394_8,2,restaurant,386,0,394,8,True,0.4982234835624695,394_0,b,5
394_18,2,restaurant,386,2,394,18,True,-0.4967496395111084,394_2,,5
394_19,2,restaurant,386,2,394,19,True,-0.496306985616684,394_2,,5
394_23,2,restaurant,386,2,394,23,True,-0.4740403890609741,394_2,,5
394_24,2,restaurant,386,2,394,24,True,-0.48559916019439703,394_2,,5
394_25,2,restaurant,386,2,394,25,True,-0.4263968467712401,394_2,,5
395_0,2,room,386,0,395,0,True,-0.4873679876327514,395_0,b,9
395_2,2,room,386,0,395,2,True,-0.4918800294399262,395_0,b,9
395_3,2,room,386,0,395,3,True,-0.4855660796165466,395_0,b,9
395_4,2,room,386,0,395,4,True,-0.44440048933029175,395_0,b,9
395_5,2,room,386,0,395,5,True,-0.4671532809734345,395_0,b,9
395_6,2,room,386,0,395,6,True,-0.482301414012909,395_0,b,9
395_7,2,room,386,0,395,7,True,-0.35537418723106384,395_0,b,9
395_8,2,room,386,0,395,8,True,-0.4941972494125366,395_0,b,9
395_9,2,room,386,0,395,9,True,-0.4676621556282044,395_0,b,9
395_10,2,room,386,1,395,10,True,-0.21974757313728333,395_1,a,6
395_12,2,room,386,1,395,12,True,-0.2425469160079956,395_1,a,6
395_15,2,room,386,1,395,15,True,-0.2267119288444519,395_1,a,6
395_17,2,room,386,1,395,17,True,-0.2911413908004761,395_1,a,6
395_18,2,room,386,1,395,18,True,-0.1569613218307495,395_1,a,6
395_19,2,room,386,1,395,19,True,-0.14229491353034973,395_1,a,6
395_20,2,room,386,2,395,20,True,0.4992768168449402,395_2,,9
395_21,2,room,386,2,395,21,True,0.4996364116668701,395_2,,9
395_22,2,room,386,2,395,22,True,0.493303120136261,395_2,,9
395_23,2,room,386,2,395,23,True,0.4962555170059204,395_2,,9
395_25,2,room,386,2,395,25,True,0.4942938685417175,395_2,,9
395_26,2,room,386,2,395,26,True,0.4993062019348145,395_2,,9
395_27,2,room,386,2,395,27,True,0.4995276927947998,395_2,,9
395_28,2,room,386,2,395,28,True,0.4948850274085999,395_2,,9
395_29,2,room,386,2,395,29,True,0.4711082577705383,395_2,,9
396_0,2,facility,288,0,396,0,True,0.4852221608161926,396_0,c,5
396_3,2,facility,288,0,396,3,True,0.4964882135391235,396_0,c,5
396_5,2,facility,288,0,396,5,True,0.4993821382522583,396_0,c,5
396_8,2,facility,288,0,396,8,True,0.4997029900550842,396_0,c,5
396_9,2,facility,288,0,396,9,True,0.4990788698196411,396_0,c,5
396_11,2,facility,288,1,396,11,True,-0.0009086132049560547,396_1,b,5
396_13,2,facility,288,1,396,13,True,0.024673938751220703,396_1,b,5
396_15,2,facility,288,1,396,15,True,-0.016589105129241943,396_1,b,5
396_16,2,facility,288,1,396,16,True,-0.0037620961666107173,396_1,b,5
396_18,2,facility,288,1,396,18,True,0.003027975559234619,396_1,b,5
397_0,2,reception,288,0,397,0,True,-0.4965185523033142,397_0,a,5
397_1,2,reception,288,0,397,1,True,-0.4966226816177368,397_0,a,5
397_4,2,reception,288,0,397,4,True,-0.46677550673484797,397_0,a,5
397_5,2,reception,288,0,397,5,True,-0.4898893535137177,397_0,a,5
397_6,2,reception,288,0,397,6,True,-0.4992391467094421,397_0,a,5
397_7,2,reception,288,1,397,7,True,0.1905447244644165,397_1,c,4
397_12,2,reception,288,1,397,12,True,0.1336107850074768,397_1,c,4
397_13,2,reception,288,1,397,13,True,0.16295582056045532,397_1,c,4
397_16,2,reception,288,1,397,16,True,0.2191423177719116,397_1,c,4
397_18,2,reception,288,2,397,18,True,0.36712515354156494,397_2,,5
397_19,2,reception,288,2,397,19,True,-0.4634279012680054,397_2,,5
397_20,2,reception,288,2,397,20,True,0.1089714765548706,397_2,,5
397_21,2,reception,288,2,397,21,True,-0.4487189054489136,397_2,,5
397_26,2,reception,288,2,397,26,True,0.15074431896209714,397_2,,5
398_0,2,pool,288,0,398,0,True,-0.497275322675705,398_0,c,10
398_1,2,pool,288,0,398,1,True,-0.4871069192886353,398_0,c,10
398_2,2,pool,288,0,398,2,True,-0.4888887107372284,398_0,c,10
398_3,2,pool,288,0,398,3,True,-0.4919916391372681,398_0,c,10
398_4,2,pool,288,0,398,4,True,-0.4953062534332275,398_0,c,10
398_5,2,pool,288,0,398,5,True,-0.4962683320045471,398_0,c,10
398_6,2,pool,288,0,398,6,True,-0.4825314581394196,398_0,c,10
398_7,2,pool,288,0,398,7,True,-0.4383256137371063,398_0,c,10
398_8,2,pool,288,0,398,8,True,-0.4317515194416046,398_0,c,10
398_9,2,pool,288,0,398,9,True,-0.4773423671722412,398_0,c,10
398_11,2,pool,288,1,398,11,True,0.3906950950622559,398_1,,3
398_13,2,pool,288,1,398,13,True,0.4416670203208923,398_1,,3
398_14,2,pool,288,1,398,14,True,0.4883447885513306,398_1,,3
399_0,2,renovation_room,288,0,399,0,True,-0.4951758086681366,399_0,a,8
399_1,2,renovation_room,288,0,399,1,True,-0.4904458820819855,399_0,a,8
399_2,2,renovation_room,288,0,399,2,True,-0.4925858974456787,399_0,a,8
399_3,2,renovation_room,288,0,399,3,True,-0.4976012110710144,399_0,a,8
399_4,2,renovation_room,288,0,399,4,True,-0.4931136965751648,399_0,a,8
399_5,2,renovation_room,288,0,399,5,True,-0.4985584914684296,399_0,a,8
399_7,2,renovation_room,288,0,399,7,True,-0.33986952900886536,399_0,a,8
399_8,2,renovation_room,288,0,399,8,True,-0.4916664361953736,399_0,a,8
399_9,2,renovation_room,288,1,399,9,True,0.4990587830543518,399_1,,9
399_11,2,renovation_room,288,1,399,11,True,0.4994557499885559,399_1,,9
399_12,2,renovation_room,288,1,399,12,True,0.4994630217552185,399_1,,9
399_13,2,renovation_room,288,1,399,13,True,0.2335710525512696,399_1,,9
399_14,2,renovation_room,288,1,399,14,True,0.4996702671051026,399_1,,9
399_15,2,renovation_room,288,1,399,15,True,0.4857768416404724,399_1,,9
399_16,2,renovation_room,288,1,399,16,True,0.498140811920166,399_1,,9
399_17,2,renovation_room,288,1,399,17,True,0.4925442934036255,399_1,,9
399_18,2,renovation_room,288,1,399,18,True,0.4991886019706726,399_1,,9
400_0,2,restaurant,288,0,400,0,True,0.4990041851997376,400_0,c,5
400_5,2,restaurant,288,0,400,5,True,0.4769633412361145,400_0,c,5
400_6,2,restaurant,288,0,400,6,True,0.35029274225234985,400_0,c,5
400_8,2,restaurant,288,0,400,8,True,0.4998465776443482,400_0,c,5
400_9,2,restaurant,288,0,400,9,True,0.38227248191833496,400_0,c,5
400_13,2,restaurant,288,1,400,13,True,0.05370920896530152,400_1,b,4
400_14,2,restaurant,288,1,400,14,True,0.06791907548904419,400_1,b,4
400_16,2,restaurant,288,1,400,16,True,0.014701008796691896,400_1,b,4
400_17,2,restaurant,288,1,400,17,True,0.018589675426483158,400_1,b,4
400_21,2,restaurant,288,2,400,21,True,-0.4913179874420166,400_2,,4
400_22,2,restaurant,288,2,400,22,True,-0.4850280284881592,400_2,,4
400_24,2,restaurant,288,2,400,24,True,-0.4641705453395844,400_2,,4
400_25,2,restaurant,288,2,400,25,True,-0.4867286682128906,400_2,,4
401_0,2,room,288,0,401,0,True,-0.4307955205440521,401_0,a,6
401_2,2,room,288,0,401,2,True,-0.4962293803691864,401_0,a,6
401_3,2,room,288,0,401,3,True,-0.4899441003799439,401_0,a,6
401_4,2,room,288,0,401,4,True,-0.4578371047973633,401_0,a,6
401_5,2,room,288,0,401,5,True,-0.4959301352500916,401_0,a,6
401_7,2,room,288,0,401,7,True,-0.4599328637123108,401_0,a,6
401_11,2,room,288,1,401,11,True,0.49982088804245,401_1,,7
401_12,2,room,288,1,401,12,True,0.4991381168365479,401_1,,7
401_14,2,room,288,1,401,14,True,0.4972309470176697,401_1,,7
401_15,2,room,288,1,401,15,True,0.4996129870414734,401_1,,7
401_16,2,room,288,1,401,16,True,0.4995080232620239,401_1,,7
401_18,2,room,288,1,401,18,True,0.4994478821754456,401_1,,7
401_19,2,room,288,1,401,19,True,0.4997736811637878,401_1,,7
403_1,2,reception,139,0,403,1,True,0.13684356212615967,403_0,a,4
403_5,2,reception,139,0,403,5,True,-0.4826169908046722,403_0,a,4
403_6,2,reception,139,0,403,6,True,-0.4873340427875519,403_0,a,4
403_8,2,reception,139,0,403,8,True,-0.4725497663021088,403_0,a,4
403_10,2,reception,139,1,403,10,True,0.4974426031112671,403_1,,10
403_11,2,reception,139,1,403,11,True,0.4933462142944336,403_1,,10
403_12,2,reception,139,1,403,12,True,0.4966700673103333,403_1,,10
403_13,2,reception,139,1,403,13,True,0.49390816688537603,403_1,,10
403_14,2,reception,139,1,403,14,True,0.4935581088066101,403_1,,10
403_15,2,reception,139,1,403,15,True,0.4963894486427307,403_1,,10
403_16,2,reception,139,1,403,16,True,0.4998747110366821,403_1,,10
403_17,2,reception,139,1,403,17,True,0.4997718930244446,403_1,,10
403_18,2,reception,139,1,403,18,True,0.4989446997642517,403_1,,10
403_19,2,reception,139,1,403,19,True,0.4985793828964234,403_1,,10
404_0,2,pool,139,0,404,0,True,-0.2935316860675812,404_0,c,5
404_1,2,pool,139,0,404,1,True,-0.4870312213897705,404_0,c,5
404_3,2,pool,139,0,404,3,True,-0.0509473979473114,404_0,c,5
404_6,2,pool,139,0,404,6,True,-0.3994984030723572,404_0,c,5
404_8,2,pool,139,0,404,8,True,-0.4984535872936249,404_0,c,5
404_10,2,pool,139,1,404,10,True,0.4963894486427307,404_1,,9
404_11,2,pool,139,1,404,11,True,0.49952816963195795,404_1,,9
404_12,2,pool,139,1,404,12,True,0.4968089461326599,404_1,,9
404_14,2,pool,139,1,404,14,True,0.4991710186004639,404_1,,9
404_15,2,pool,139,1,404,15,True,0.4868332743644714,404_1,,9
404_16,2,pool,139,1,404,16,True,0.4912858605384826,404_1,,9
404_17,2,pool,139,1,404,17,True,0.4996485710144043,404_1,,9
404_18,2,pool,139,1,404,18,True,0.4993558526039124,404_1,,9
404_19,2,pool,139,1,404,19,True,0.4851802587509155,404_1,,9
406_1,2,restaurant,139,0,406,1,True,-0.4565781056880951,406_0,c,6
406_2,2,restaurant,139,0,406,2,True,-0.42761853337287903,406_0,c,6
406_3,2,restaurant,139,0,406,3,True,0.04644715785980225,406_0,c,6
406_5,2,restaurant,139,0,406,5,True,0.02815920114517212,406_0,c,6
406_7,2,restaurant,139,0,406,7,True,-0.4846042394638062,406_0,c,6
406_9,2,restaurant,139,0,406,9,True,0.19725912809371948,406_0,c,6
406_11,2,restaurant,139,1,406,11,True,0.4934802055358887,406_1,,8
406_12,2,restaurant,139,1,406,12,True,0.4780729413032532,406_1,,8
406_13,2,restaurant,139,1,406,13,True,0.4932210445404053,406_1,,8
406_14,2,restaurant,139,1,406,14,True,0.4981708526611328,406_1,,8
406_16,2,restaurant,139,1,406,16,True,0.472684383392334,406_1,,8
406_17,2,restaurant,139,1,406,17,True,0.48862224817276,406_1,,8
406_18,2,restaurant,139,1,406,18,True,0.4970977306365967,406_1,,8
406_19,2,restaurant,139,1,406,19,True,0.4998841285705566,406_1,,8
407_1,2,room,139,0,407,1,True,-0.4947949051856994,407_0,a,4
407_3,2,room,139,0,407,3,True,-0.4905246496200562,407_0,a,4
407_5,2,room,139,0,407,5,True,-0.4474940598011017,407_0,a,4
407_6,2,room,139,0,407,6,True,-0.4901805520057678,407_0,a,4
407_10,2,room,139,1,407,10,True,0.4998041987419128,407_1,,7
407_11,2,room,139,1,407,11,True,0.4984244108200073,407_1,,7
407_12,2,room,139,1,407,12,True,0.4635405540466309,407_1,,7
407_13,2,room,139,1,407,13,True,0.499553382396698,407_1,,7
407_14,2,room,139,1,407,14,True,0.4879863858222962,407_1,,7
407_16,2,room,139,1,407,16,True,0.477566659450531,407_1,,7
407_19,2,room,139,1,407,19,True,0.4969563484191895,407_1,,7
408_2,2,facility,64,0,408,2,True,-0.4941039681434631,408_0,a,6
408_4,2,facility,64,0,408,4,True,-0.4969030022621155,408_0,a,6
408_5,2,facility,64,0,408,5,True,-0.4972376823425293,408_0,a,6
408_7,2,facility,64,0,408,7,True,-0.4882355928421021,408_0,a,6
408_8,2,facility,64,0,408,8,True,-0.2879015803337097,408_0,a,6
408_9,2,facility,64,0,408,9,True,-0.4882779717445374,408_0,a,6
408_10,2,facility,64,1,408,10,True,0.4992648959159851,408_1,,9
408_12,2,facility,64,1,408,12,True,0.4934890270233154,408_1,,9
408_13,2,facility,64,1,408,13,True,0.4994093179702759,408_1,,9
408_14,2,facility,64,1,408,14,True,0.4940237402915954,408_1,,9
408_15,2,facility,64,1,408,15,True,0.4990604519844055,408_1,,9
408_16,2,facility,64,1,408,16,True,0.4544185400009155,408_1,,9
408_17,2,facility,64,1,408,17,True,0.4996216297149658,408_1,,9
408_18,2,facility,64,1,408,18,True,0.4972754120826721,408_1,,9
408_19,2,facility,64,1,408,19,True,0.3994904160499573,408_1,,9
409_1,2,reception,64,0,409,1,True,-0.33380645513534546,409_0,c,6
409_2,2,reception,64,0,409,2,True,-0.35357266664505005,409_0,c,6
409_4,2,reception,64,0,409,4,True,-0.4895751774311066,409_0,c,6
409_6,2,reception,64,0,409,6,True,0.008815765380859375,409_0,c,6
409_8,2,reception,64,0,409,8,True,-0.4861335158348084,409_0,c,6
409_9,2,reception,64,0,409,9,True,-0.4825558960437775,409_0,c,6
409_20,2,reception,64,2,409,20,True,0.01457422971725464,409_2,c,3
409_22,2,reception,64,2,409,22,True,0.090650737285614,409_2,c,3
409_23,2,reception,64,2,409,23,True,-0.03775438666343689,409_2,c,3
409_24,2,reception,64,3,409,24,True,-0.24901083111763,409_3,,5
409_25,2,reception,64,3,409,25,True,-0.4620946943759918,409_3,,5
409_27,2,reception,64,3,409,27,True,-0.4680462181568146,409_3,,5
409_29,2,reception,64,3,409,29,True,-0.4789802134037018,409_3,,5
409_30,2,reception,64,3,409,30,True,-0.36912864446640015,409_3,,5
411_7,2,renovation_room,64,1,411,7,True,-0.17491331696510315,411_1,a,5
411_8,2,renovation_room,64,1,411,8,True,-0.1386702060699463,411_1,a,5
411_9,2,renovation_room,64,1,411,9,True,-0.23445484042167666,411_1,a,5
411_10,2,renovation_room,64,1,411,10,True,-0.23283764719963074,411_1,a,5
411_11,2,renovation_room,64,1,411,11,True,-0.10820627212524414,411_1,a,5
411_13,2,renovation_room,64,2,411,13,True,-0.4854834973812103,411_2,,5
411_14,2,renovation_room,64,2,411,14,True,-0.07294222712516785,411_2,,5
411_16,2,renovation_room,64,2,411,16,True,-0.4988675117492676,411_2,,5
411_17,2,renovation_room,64,2,411,17,True,-0.4188623428344727,411_2,,5
411_19,2,renovation_room,64,2,411,19,True,-0.4333646595478058,411_2,,5
412_6,2,restaurant,64,0,412,6,True,-0.2924016714096069,412_0,a,3
412_7,2,restaurant,64,0,412,7,True,-0.3920525014400482,412_0,a,3
