,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId,gold-aspect,gold-sentiment,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN,argmin_max
321_3,2,2,0,0,room,224,0,4,321,3,True,True,Good amenities espresso machine comfortable bed spacious bathroom,2017-01-03,0.4998360872268677,"[0, 770, 940, 1285]",0.16711788154549348,"['2015-01-01', '2017-12-23']",321_0,b,7,True
321_5,2,2,0,0,room,224,0,4,321,5,True,True,Conrad suites were a great size for families but there is a walk to the lobby and breakfast location so the elderly may prefer the deluxe suites which are smaller but older which are situated near to the lobby,2017-05-05,0.35753560066223145,"[0, 770, 940, 1285]",0.16711788154549348,"['2015-01-01', '2017-12-23']",321_0,b,7,
321_8,2,2,0,0,room,224,0,4,321,8,True,True,Loved the atmosphere grounds and room views,2017-10-06,0.4973811507225037,"[0, 770, 940, 1285]",0.16711788154549348,"['2015-01-01', '2017-12-23']",321_0,b,7,
321_9,2,2,0,0,room,224,0,4,321,9,True,True,Food amazing great bars everywhere Rooms large and very clean and comfortable,2017-10-18,0.4996714591979981,"[0, 770, 940, 1285]",0.16711788154549348,"['2015-01-01', '2017-12-23']",321_0,b,7,
321_10,2,2,0,0,room,224,1,4,321,10,True,True,We had booked two rooms with a sea view only to find that the view we had was of the wedding chapel,2017-12-27,0.12379229068756105,"[0, 770, 940, 1285]",0.08967459271966466,"['2017-12-25', '2018-10-08']",321_1,c,6,
321_11,1,2,1,0,room,224,1,4,321,11,True,False,Overall the hotel is fine and rooms very comfortable but it ’s too big and not well located,2017-12-27,0.16472631692886353,"[0, 770, 940, 1285]",0.08967459271966466,"['2017-12-25', '2018-10-08']",321_1,c,6,True
321_12,2,2,0,0,room,224,1,4,321,12,True,True,great pools we stayed when work was being done to one area of the hotel but they did extremely well to limit the noise and views of the building work so it did n’t impact our holiday very much awesome 24 hour large gym facility free shuttle bus to local shopping mall the log cabins beds over looking the beach for day rental were great and not expensive considering the free food and drinks vouchers included in the price comfortable hotel rooms but need updating especially the bathroom facilitiesve ongoing work needs a proper bar area for the evening although think this was probably not open due to the building work bathroom facilities need updating electric plugs not working bathroom cleanliness could be better some restaurant staff ca n’t speak basic English,2018-03-04,0.14776718616485596,"[0, 770, 940, 1285]",0.08967459271966466,"['2017-12-25', '2018-10-08']",321_1,c,6,
321_14,1,2,1,0,room,224,1,4,321,14,True,False,The only thing I like is the bear in the room,2018-06-03,0.1613239049911499,"[0, 770, 940, 1285]",0.08967459271966466,"['2017-12-25', '2018-10-08']",321_1,c,6,
321_15,0,2,2,0,room,224,1,4,321,15,True,False,2 queen beds in bedroom plus one child on the sofa,2018-07-14,0.11575531959533693,"[0, 770, 940, 1285]",0.08967459271966466,"['2017-12-25', '2018-10-08']",321_1,c,6,
321_16,0,2,2,0,room,224,1,4,321,16,True,False,The rooms nice size but in need of a refresh,2018-07-24,0.11537694931030272,"[0, 770, 940, 1285]",0.08967459271966466,"['2017-12-25', '2018-10-08']",321_1,c,6,
321_20,0,2,2,0,room,224,2,4,321,20,True,False,The room where I am staying is pretty old,2019-02-02,-0.4770495593547821,"[0, 770, 940, 1285]",0.21896647587944884,"['2018-10-09', '2020-03-24']",321_2,d,4,
321_21,1,2,1,0,room,224,2,4,321,21,True,False,Our room was closed to kids club,2019-02-26,-0.4832884669303894,"[0, 770, 940, 1285]",0.21896647587944884,"['2018-10-09', '2020-03-24']",321_2,d,4,
321_22,2,2,0,0,room,224,2,4,321,22,True,True,The view from the room was perfect sometimes just a straight out ocean horizon view gets a bit boring in our opinion as its just a flat line,2019-05-14,-0.4094218909740448,"[0, 770, 940, 1285]",0.21896647587944884,"['2018-10-09', '2020-03-24']",321_2,d,4,
321_23,2,2,0,0,room,224,2,4,321,23,True,True,It is safe for kids to move around inside the hotel room which other hotels always have some dangerous corner,2019-06-24,-0.4847776293754578,"[0, 770, 940, 1285]",0.21896647587944884,"['2018-10-09', '2020-03-24']",321_2,d,4,True
322_4,2,2,0,0,reception,367,0,4,322,4,True,True,The checking in process was swift and efficient being met by concierge at the front door as we got out of the black cab,2016-02-09,0.35979366302490234,"[0, 570, 1153]",0.3727347645106317,"['2015-01-01', '2017-02-16']",322_0,a,2,
322_5,2,2,0,0,reception,367,0,4,322,5,True,True,Without exception the staff are very professional and welcoming ensuring that all your needs are catered for,2016-02-24,0.27832698822021484,"[0, 570, 1153]",0.3727347645106317,"['2015-01-01', '2017-02-16']",322_0,a,2,True
322_11,2,2,0,0,reception,367,1,4,322,11,True,True,Helpful bar staff Conveniently situated for our theatre visit,2017-04-12,0.4991400241851807,"[0, 570, 1153]",0.3974366252999072,"['2017-02-17', '2020-03-17']",322_1,d,4,
322_12,2,2,0,0,reception,367,1,4,322,12,True,True,The welcome and checking in process was faultless staff continue to recognize me every day Delicious cocktails in the Christmasy foyer bar were a real treat,2017-11-27,0.4998725652694702,"[0, 570, 1153]",0.3974366252999072,"['2017-02-17', '2020-03-17']",322_1,d,4,True
322_14,2,2,0,0,reception,367,1,4,322,14,True,True,Of note is the quality of service and attention that was provided to me by the staff but particularly by David Lampe who was exceptional with his attention to my needs and my well being,2017-12-30,0.4905577898025513,"[0, 570, 1153]",0.3974366252999072,"['2017-02-17', '2020-03-17']",322_1,d,4,
322_16,2,2,0,0,reception,367,1,4,322,16,True,True,Amazing hotel fantastic customer service friendly helpful and the food was incredible in short it was an amazing experience the rooms are comfortable with everything cleaned to a very high standard and every requirement had been catered to room service did not fail to deliver to a very high standard either,2018-01-10,0.4986458420753479,"[0, 570, 1153]",0.3974366252999072,"['2017-02-17', '2020-03-17']",322_1,d,4,
323_0,2,2,0,0,pool,367,0,4,323,0,True,True,On departure we said we we are going down to the pool and we we are asked if we wanted to keep the room until we had finished as no one elsewhere was booked in to it that day,2015-01-11,-0.4854409396648407,"[0, 15, 170, 336]",0.02900876684321298,"['2015-01-01', '2015-03-07']",323_0,a,9,
323_1,1,2,1,0,pool,367,0,4,323,1,True,False,The pool and gym felt very much like a local gym especially compared to the standard of rival hotels in London,2015-01-18,-0.4943013191223145,"[0, 15, 170, 336]",0.02900876684321298,"['2015-01-01', '2015-03-07']",323_0,a,9,
323_2,2,2,0,0,pool,367,0,4,323,2,True,True,There is nothing negative that I can say about this hotel even the staff in the gym and pool area were outstanding we went there early in the morning on our last day and a member of staff showed us around,2015-01-26,-0.2332334816455841,"[0, 15, 170, 336]",0.02900876684321298,"['2015-01-01', '2015-03-07']",323_0,a,9,
323_3,0,2,2,0,pool,367,0,4,323,3,True,False,Pool is quite deep though so not particularly child friendly if you are travelling with family,2015-02-03,-0.48765167593956,"[0, 15, 170, 336]",0.02900876684321298,"['2015-01-01', '2015-03-07']",323_0,a,9,
323_5,1,2,1,0,pool,367,0,4,323,5,True,False,A jacuzi would have been lovely addition to the leisure facilities,2015-02-03,-0.4992634356021881,"[0, 15, 170, 336]",0.02900876684321298,"['2015-01-01', '2015-03-07']",323_0,a,9,True
323_6,2,2,0,0,pool,367,0,4,323,6,True,True,We did not use the pool spa or gym but we did see them and they looked very nice,2015-02-20,-0.4311091601848602,"[0, 15, 170, 336]",0.02900876684321298,"['2015-01-01', '2015-03-07']",323_0,a,9,
323_7,1,2,1,0,pool,367,0,4,323,7,True,False,May be the pool should not be open for little children as they make splashes and noises,2015-02-24,-0.49060150980949396,"[0, 15, 170, 336]",0.02900876684321298,"['2015-01-01', '2015-03-07']",323_0,a,9,
323_8,2,2,0,0,pool,367,0,4,323,8,True,True,But I think the best thing is having a wonderful swimming pool it is so restful after a day out to chill in the pool,2015-02-24,-0.3594034016132355,"[0, 15, 170, 336]",0.02900876684321298,"['2015-01-01', '2015-03-07']",323_0,a,9,
323_9,2,2,0,0,pool,367,0,4,323,9,True,True,It goes without say that the pool and spa feel very private and luxuriousi will continue to stay at this hotel for the coming years,2015-03-03,-0.4771265387535095,"[0, 15, 170, 336]",0.02900876684321298,"['2015-01-01', '2015-03-07']",323_0,a,9,
323_10,2,2,0,0,pool,367,1,4,323,10,True,True,It was great to be able to use the pool as well,2015-06-23,0.247147023677826,"[0, 15, 170, 336]",0.347905762910202,"['2015-03-14', '2016-10-31']",323_1,a,6,
323_11,2,2,0,0,pool,367,1,4,323,11,True,True,The swimming pool was larger than most hotels and the gym well equipped,2016-03-24,0.16837841272354126,"[0, 15, 170, 336]",0.347905762910202,"['2015-03-14', '2016-10-31']",323_1,a,6,
323_12,2,2,0,0,pool,367,1,4,323,12,True,True,Gym and pool at 5 star level,2016-05-24,0.13367825746536255,"[0, 15, 170, 336]",0.347905762910202,"['2015-03-14', '2016-10-31']",323_1,a,6,True
323_13,2,2,0,0,pool,367,1,4,323,13,True,True,From the moment we arrived and throughout the stay the staff are very attentive but not in your face the rooms are not the largest but done to understated quality Indigo Restaurant is a must as it the swimming pool and health club facilities,2016-07-07,0.3167480230331421,"[0, 15, 170, 336]",0.347905762910202,"['2015-03-14', '2016-10-31']",323_1,a,6,
323_14,2,2,0,0,pool,367,1,4,323,14,True,True,in one word everything is great in this hotel the service location rooms swimming pool can sometimes be a bit rowdy but never mind,2016-07-07,0.31922394037246704,"[0, 15, 170, 336]",0.347905762910202,"['2015-03-14', '2016-10-31']",323_1,a,6,
323_15,2,2,0,0,pool,367,1,4,323,15,True,True,We swam in the pool which was nice and did our business things because this was a business trip,2016-10-23,0.3302673697471619,"[0, 15, 170, 336]",0.347905762910202,"['2015-03-14', '2016-10-31']",323_1,a,6,
323_16,2,2,0,0,pool,367,2,4,323,16,True,True,We stayed there for one night and ever thing was very good the room was well equipped clean and comfortable to the highest standard My daughter used the pool and steam room in morning before breakfast she loved the large pool and how clean everything was This hotel has london talking Truly a great five stars hotelRe booked for new years The breakfast was very nice with very good service Thank you,2016-12-17,0.4998067021369934,"[0, 15, 170, 336]",0.2518559632426404,"['2016-11-06', '2020-03-08']",323_2,d,10,True
323_17,2,2,0,0,pool,367,2,4,323,17,True,True,Service is so friendly and helpful rooms lovely and clean and the pool is a lovely extra in central London,2016-12-21,0.4982548356056213,"[0, 15, 170, 336]",0.2518559632426404,"['2016-11-06', '2020-03-08']",323_2,d,10,
323_18,2,2,0,0,pool,367,2,4,323,18,True,True,Pool spa area is also very nice,2016-12-26,0.4965864419937134,"[0, 15, 170, 336]",0.2518559632426404,"['2016-11-06', '2020-03-08']",323_2,d,10,
323_19,2,2,0,0,pool,367,2,4,323,19,True,True,The bedding felt very luxurious and the spacious bath allowed me to relax with a book while the rest of the family enjoyed a swim in the hotel pool,2017-04-02,0.4995146989822388,"[0, 15, 170, 336]",0.2518559632426404,"['2016-11-06', '2020-03-08']",323_2,d,10,
323_20,2,2,0,0,pool,367,2,4,323,20,True,True,You should try a swim at the pool and enjoy the surroundings with Convent Garden pubs and cafes,2017-06-12,0.2846119999885559,"[0, 15, 170, 336]",0.2518559632426404,"['2016-11-06', '2020-03-08']",323_2,d,10,
323_21,2,2,0,0,pool,367,2,4,323,21,True,True,The pool and gym were equally well maintained and stylish in their own right,2018-07-18,0.4957066178321838,"[0, 15, 170, 336]",0.2518559632426404,"['2016-11-06', '2020-03-08']",323_2,d,10,
323_22,2,2,0,0,pool,367,2,4,323,22,True,True,Warm staff gorgeous pool and room,2018-08-29,0.4952817559242249,"[0, 15, 170, 336]",0.2518559632426404,"['2016-11-06', '2020-03-08']",323_2,d,10,
323_23,2,2,0,0,pool,367,2,4,323,23,True,True,Pool and gym were superb,2018-09-15,0.4954679012298584,"[0, 15, 170, 336]",0.2518559632426404,"['2016-11-06', '2020-03-08']",323_2,d,10,
323_24,2,2,0,0,pool,367,2,4,323,24,True,True,Downstairs there is a well equipped gym and swimming pool,2018-09-25,0.2983259558677673,"[0, 15, 170, 336]",0.2518559632426404,"['2016-11-06', '2020-03-08']",323_2,d,10,
323_25,2,2,0,0,pool,367,2,4,323,25,True,True,The state of art gym and beautiful swimming pool,2020-01-19,0.4872366189956665,"[0, 15, 170, 336]",0.2518559632426404,"['2016-11-06', '2020-03-08']",323_2,d,10,
324_1,2,2,0,0,restaurant,367,0,4,324,1,True,True,Absolutely amazing pre theatre dinner blowed away,2015-03-13,0.49857735633850103,"[0, 160, 710, 897]",0.2899851453293943,"['2015-01-01', '2015-11-22']",324_0,a,5,
324_2,2,2,0,0,restaurant,367,0,4,324,2,True,True,In addition to the gorgeous and busy lobby bar they have a lovely private lounge for guests right off the lobby,2015-04-01,0.4954415559768677,"[0, 160, 710, 897]",0.2899851453293943,"['2015-01-01', '2015-11-22']",324_0,a,5,
324_3,1,2,1,0,restaurant,367,0,4,324,3,True,False,The menu and cocktails are outstanding,2015-04-08,0.4904422163963318,"[0, 160, 710, 897]",0.2899851453293943,"['2015-01-01', '2015-11-22']",324_0,a,5,
324_5,2,2,0,0,restaurant,367,0,4,324,5,True,True,The first course sandwich selection is also really good,2015-07-05,0.4672390818595886,"[0, 160, 710, 897]",0.2899851453293943,"['2015-01-01', '2015-11-22']",324_0,a,5,True
324_8,2,2,0,0,restaurant,367,0,4,324,8,True,True,The staff members at the door reception concierge housekeeping restaurant health club were friendly and always more than helpful,2015-08-21,0.4855685830116272,"[0, 160, 710, 897]",0.2899851453293943,"['2015-01-01', '2015-11-22']",324_0,a,5,
324_12,2,2,0,0,restaurant,367,1,4,324,12,True,True,bar and sitting area with snacks and tea on main floor,2016-05-04,0.2884921431541443,"[0, 160, 710, 897]",0.2338487786500463,"['2015-11-23', '2018-05-30']",324_1,a,4,
324_13,2,2,0,0,restaurant,367,1,4,324,13,True,True,The service and dining far exceeded my expectations,2016-07-05,0.2501804232597351,"[0, 160, 710, 897]",0.2338487786500463,"['2015-11-23', '2018-05-30']",324_1,a,4,True
324_15,1,2,1,0,restaurant,367,1,4,324,15,True,False,Went for a family dinner at Eneko,2017-05-15,0.2626293897628784,"[0, 160, 710, 897]",0.2338487786500463,"['2015-11-23', '2018-05-30']",324_1,a,4,
324_17,1,2,1,0,restaurant,367,1,4,324,17,True,False,Visited the bar area restaurant,2017-07-02,0.278312623500824,"[0, 160, 710, 897]",0.2338487786500463,"['2015-11-23', '2018-05-30']",324_1,a,4,
324_24,2,2,0,0,restaurant,367,2,4,324,24,True,True,Indigo restaurant Very nice,2019-07-10,0.497655987739563,"[0, 160, 710, 897]",0.22997134022333102,"['2018-06-02', '2020-03-11']",324_2,d,3,True
324_26,2,2,0,0,restaurant,367,2,4,324,26,True,True,We had breakfast at the hotel resturant and food and service were great,2019-09-18,0.4852699637413025,"[0, 160, 710, 897]",0.22997134022333102,"['2018-06-02', '2020-03-11']",324_2,d,3,
324_29,1,2,1,0,restaurant,367,2,4,324,29,True,False,Eneko Restaurant is outstanding,2019-11-07,0.4880563020706177,"[0, 160, 710, 897]",0.22997134022333102,"['2018-06-02', '2020-03-11']",324_2,d,3,
325_3,2,2,0,0,room,367,0,4,325,3,True,True,Room was amazing as were the staff and the cocktails were to die for,2016-02-18,0.4993411898612976,"[0, 685, 820, 865, 896]",0.173143860682838,"['2015-01-01', '2018-02-23']",325_0,c,6,
325_4,2,2,0,0,room,367,0,4,325,4,True,True,great location friendly and helpful staff and very comfortable rooms,2016-04-05,0.499396562576294,"[0, 685, 820, 865, 896]",0.173143860682838,"['2015-01-01', '2018-02-23']",325_0,c,6,True
325_5,2,2,0,0,room,367,0,4,325,5,True,True,While the rooms were small in size they were big on amenities including a super comfy bed and heated bath floor and towels,2016-06-20,0.4918923377990722,"[0, 685, 820, 865, 896]",0.173143860682838,"['2015-01-01', '2018-02-23']",325_0,c,6,
325_6,2,2,0,0,room,367,0,4,325,6,True,True,We booked a deluxe room and this is what we got Leaders Club upgrades seem rare here thanks to their popularity,2016-12-13,0.4972946047782898,"[0, 685, 820, 865, 896]",0.173143860682838,"['2015-01-01', '2018-02-23']",325_0,c,6,
325_7,2,2,0,0,room,367,0,4,325,7,True,True,The room was lovely macaroons there for arrival along with fresh fruit,2017-02-01,0.4993744492530823,"[0, 685, 820, 865, 896]",0.173143860682838,"['2015-01-01', '2018-02-23']",325_0,c,6,
325_9,2,2,0,0,room,367,0,4,325,9,True,True,The hotel is lovely and the rooms are outstanding but beyond this is the level of personalized attention the staff provides,2018-02-04,0.4914127588272095,"[0, 685, 820, 865, 896]",0.173143860682838,"['2015-01-01', '2018-02-23']",325_0,c,6,
325_11,2,2,0,0,room,367,1,4,325,11,True,True,London hotels are expensive its a fact so that aside this hotel is very good and the room and bathroom were of a good size which made the stay more comfortable,2018-04-04,0.07054287195205687,"[0, 685, 820, 865, 896]",0.06605356343427804,"['2018-02-28', '2019-04-09']",325_1,a,2,True
