,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId,gold-aspect,gold-sentiment,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label
373_16,1,2,1,0,reception,221,1,4,373,16,True,False,Very nice and elegant hotel staff not as friendly,2018-12-19,0.487355649471283,"[0, 195, 630]",0.33633734280328736,"['2016-09-04', '2020-03-15']",373_1,
373_17,2,2,0,0,reception,221,1,4,373,17,True,True,Excellent property amazing staff,2019-09-10,0.4993178844451904,"[0, 195, 630]",0.33633734280328736,"['2016-09-04', '2020-03-15']",373_1,
373_18,2,1,0,1,reception,221,1,4,373,18,False,True,The gym is very nice forna bnb hotel gym and they have most services you would need,2019-09-11,0.4754709005355835,"[0, 195, 630]",0.33633734280328736,"['2016-09-04', '2020-03-15']",373_1,
373_19,2,2,0,0,reception,221,1,4,373,19,True,True,Restaurant and bar staff top notch very friendly but professional,2019-10-28,0.4856773614883423,"[0, 195, 630]",0.33633734280328736,"['2016-09-04', '2020-03-15']",373_1,
374_0,1,2,1,0,pool,221,0,4,374,0,True,False,The pool looks like a poorly designed afterthought and the fitness area was dark and a bit too warm,2015-03-11,-0.4959557950496674,"[0, 25, 35]",-0.33716744999090836,"['2015-02-03', '2017-12-04']",374_0,
374_1,0,0,2,2,pool,221,0,4,374,1,False,False,No comfy down comforter as I was hoping for Only one electronic outlet near the desk at awkward position pretty hard to press my lap top charger in Stain on sofaThe bug incident said it all,2015-11-19,-0.4983766376972199,"[0, 25, 35]",-0.33716744999090836,"['2015-02-03', '2017-12-04']",374_0,
374_2,1,2,1,0,pool,221,0,4,374,2,True,False,The hotel is always lovely but we were devastated by the removal of the pool and hot tub,2015-11-26,-0.38120436668396,"[0, 25, 35]",-0.33716744999090836,"['2015-02-03', '2017-12-04']",374_0,
374_3,2,2,0,0,pool,221,0,4,374,3,True,True,The hotel use to have an indoor pool but they took it out and instead expanded their exercise facility which is now very nice,2016-02-28,-0.3852895498275757,"[0, 25, 35]",-0.33716744999090836,"['2015-02-03', '2017-12-04']",374_0,
374_4,1,2,1,0,pool,221,0,4,374,4,True,False,No pool or hot tub and spa is only available on demand,2016-08-02,-0.49580317735672,"[0, 25, 35]",-0.33716744999090836,"['2015-02-03', '2017-12-04']",374_0,
374_5,1,2,1,0,pool,221,0,4,374,5,True,False,No pool but arrangements are easily made with a nearby facility,2016-08-09,-0.4471755325794221,"[0, 25, 35]",-0.33716744999090836,"['2015-02-03', '2017-12-04']",374_0,
374_6,1,0,1,2,pool,221,0,4,374,6,False,False,However I can say we will not do that again because when we want to have a drink at the bar afterwards we would have to wade through all the pseudo table service style bulsht,2017-01-04,-0.4931639134883881,"[0, 25, 35]",-0.33716744999090836,"['2015-02-03', '2017-12-04']",374_0,
374_7,2,2,0,0,pool,221,0,4,374,7,True,True,Unfortunately they took out the indoor pool to do this,2017-02-28,-0.4880782663822174,"[0, 25, 35]",-0.33716744999090836,"['2015-02-03', '2017-12-04']",374_0,
374_8,2,2,0,0,pool,221,0,4,374,8,True,True,There is not a swimming pool in case that is something important for you,2017-06-28,-0.4822646379470825,"[0, 25, 35]",-0.33716744999090836,"['2015-02-03', '2017-12-04']",374_0,
374_9,2,2,0,0,pool,221,0,4,374,9,True,True,Unhappy though with lack of pool in otherwise well equipped fitness center and the exorbitant charges for use of the computers in the Business Center even for gold elite members such as myself,2017-07-24,-0.4910897314548493,"[0, 25, 35]",-0.33716744999090836,"['2015-02-03', '2017-12-04']",374_0,
375_0,2,1,0,1,renovation_room,221,0,4,375,0,False,True,That said we were disappointed to learn that the fitness center was under renovation and equipment was scattered though out guest rooms and the indoor pool and hot tub were closed none of which was noted on the website,2015-06-26,-0.4921390116214752,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a
375_1,2,1,0,1,renovation_room,221,0,4,375,1,False,True,Furniture in the lounge could also use updating as it was worn looking,2015-12-22,-0.4942655563354492,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a
375_2,1,0,1,2,renovation_room,221,0,4,375,2,False,False,As you know the early check out sheet has information about the guest so I threw it away but it made me skeptical about their room maintenance and attention to privacy,2016-01-07,-0.4923685193061829,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a
375_3,2,2,0,0,renovation_room,221,0,4,375,3,True,True,Rooms were spacious and well appointed but showing signs of age a renovation is needed to address things like fading wallpaper and a generally outdated feel,2016-02-14,-0.4707985520362854,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a
375_4,2,2,0,0,renovation_room,221,0,4,375,4,True,True,The hotel is elegant but the rooms are tired and are past due for renovations,2016-04-11,-0.23778676986694336,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a
375_5,2,2,0,0,renovation_room,221,0,4,375,5,True,True,The rooms have a bit of a dated quality and could use updating,2016-07-20,-0.4975995123386383,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a
375_6,2,2,0,0,renovation_room,221,0,4,375,6,True,True,Our room was fine but a bit dated with some peeling wallpaper seams and the mattress was comfy with a down duvet but mattress is ready for replacement the room is due for an update,2016-10-05,-0.4167264699935913,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a
375_7,1,2,1,0,renovation_room,221,0,4,375,7,True,False,The rooms could use an update but overall a good experience,2016-10-29,-0.4835962951183319,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a
375_8,1,2,1,0,renovation_room,221,0,4,375,8,True,False,The renovation is supposed to include taking out the bathtubs,2016-11-30,-0.4948427677154541,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a
375_9,0,2,2,0,renovation_room,221,0,4,375,9,True,False,According to the front desk the hotel is going to be renovating the guest rooms next year,2016-11-30,-0.4846052527427673,"[0, 20, 68]",-0.041368359327316286,"['2015-03-03', '2017-02-01']",375_0,a
375_10,2,2,0,0,renovation_room,221,1,4,375,10,True,True,We recently stayed in a renovated suite at the St Louis Ritz Carlton,2017-02-08,0.4605680108070374,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,
375_11,2,2,0,0,renovation_room,221,1,4,375,11,True,True,We stayed on Club level where the rooms had recently been renovated,2017-02-19,0.3400272727012634,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,
375_12,2,2,0,0,renovation_room,221,1,4,375,12,True,True,Our room was remodeled and very nice,2017-02-25,0.4961801767349243,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,
375_13,2,2,0,0,renovation_room,221,1,4,375,13,True,True,Newly refurbished rooms with lovely views of the Arch close to restaurants and the park,2017-03-31,0.4994279742240906,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,
375_14,2,2,0,0,renovation_room,221,1,4,375,14,True,True,Newly renovated rooms made the best better,2017-04-05,0.4929518103599548,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,
375_15,2,2,0,0,renovation_room,221,1,4,375,15,True,True,The service is excellent there is an attention to detail of the rooms have all been renovated it is a lovely fitness center the meeting room smell of mildew I think that the meeting rooms will probably be renovated at some point in time that will make the area very perfect the Clayton area is beautiful restaurants are in walking distance it is a good location,2017-05-12,0.4981688261032105,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,
375_16,2,2,0,0,renovation_room,221,1,4,375,16,True,True,Great location good service nice remodeled rooms,2017-07-09,0.498881995677948,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,
375_17,2,2,0,0,renovation_room,221,1,4,375,17,True,True,Room was newly renovated and lovely,2017-08-04,0.4951964020729065,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,
375_18,2,2,0,0,renovation_room,221,1,4,375,18,True,True,The room offered a huge TV and a refreshed color pallet,2018-05-23,0.4870758652687073,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,
375_19,2,2,0,0,renovation_room,221,1,4,375,19,True,True,The rooms are huge and updated except for an old small take the key safe,2018-09-02,0.3967567682266235,"[0, 20, 68]",0.2731218310073018,"['2017-02-04', '2019-12-30']",375_1,
376_0,2,2,0,0,restaurant,221,0,4,376,0,True,True,Only negative was the service in the restaurant,2015-02-01,-0.4956390559673309,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a
376_1,2,2,0,0,restaurant,221,0,4,376,1,True,True,The only error in service was room service breakfast one morning was nearly 12 hour late and served cold,2015-05-19,-0.496662974357605,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a
376_2,1,2,1,0,restaurant,221,0,4,376,2,True,False,At 5 they started serving hors doeuvres,2015-08-30,-0.04216203093528748,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a
376_3,2,2,0,0,restaurant,221,0,4,376,3,True,True,And breakfast is an extra 20 per person,2015-09-05,-0.4121301770210266,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a
376_4,1,1,1,1,restaurant,221,0,4,376,4,False,False,Other than knowing snacks and drinks might be available on the club level I had no idea of the range of this service one which is provided in an ambiance of an English country house sitting room,2015-09-25,-0.4946759641170502,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a
376_5,2,2,0,0,restaurant,221,0,4,376,5,True,True,It was disappointing that we were not informed that this was not a standard tea prior to arriving and that we would not have the whole menu of tea to choose from,2015-11-10,-0.4922243356704712,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a
376_7,2,2,0,0,restaurant,221,0,4,376,7,True,True,Wanted to order room service but no menu in the room,2015-12-22,-0.480942577123642,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a
376_8,2,2,0,0,restaurant,221,0,4,376,8,True,True,However returning later that night the bar had turned into a mob scene,2016-02-26,-0.4834825396537781,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a
376_9,2,2,0,0,restaurant,221,0,4,376,9,True,True,Love the espresso machine but overall breakfast was not great,2016-03-14,0.04876816272735597,"[0, 95, 417]",0.12382749764717112,"['2015-01-01', '2016-03-17']",376_0,a
376_10,2,2,0,0,restaurant,221,1,4,376,10,True,True,The breakfasts were very nice and the food services throughout the day were delicious gourmet and always different,2016-04-19,0.4987004995346069,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,
376_11,2,2,0,0,restaurant,221,1,4,376,11,True,True,Had lunch in lobby eating area and had a great turkey Reuben,2017-03-27,0.4971747398376465,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,
376_12,2,2,0,0,restaurant,221,1,4,376,12,True,True,The restaurants and bars have delicious entrees and the club level breakfast cocktail hour offers and relaxing place to enjoy breathtaking views of the sun rising or setting over St Louis,2017-04-04,0.4996780157089234,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,
376_13,2,2,0,0,restaurant,221,1,4,376,13,True,True,We attended a donors dinner in the ballroom,2017-04-13,0.40975964069366455,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,
376_14,2,2,0,0,restaurant,221,1,4,376,14,True,True,The lobby bar is a great place to listen to live music and people watch,2017-07-09,0.4984617233276367,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,
376_15,2,2,0,0,restaurant,221,1,4,376,15,True,True,Excellent dinner and service at The Grill,2017-07-09,0.4970754384994507,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,
376_16,2,2,0,0,restaurant,221,1,4,376,16,True,True,During our two night stay we were there for the solar eclipse and the hotel had a special viewing area for guests on the top level of the parking garage including light snacks cold washcloths beverages and viewing glasses,2017-08-22,0.4949604272842407,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,
376_17,2,2,0,0,restaurant,221,1,4,376,17,True,True,Delicious food adequate cocktail wine choices tasty desserts,2018-01-21,0.4971719384193421,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,
376_18,0,2,2,0,restaurant,221,1,4,376,18,True,False,Nice sized room but would not recommend the restaurant on property,2018-12-18,0.2804616689682007,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,
376_19,2,2,0,0,restaurant,221,1,4,376,19,True,True,Love the Sushi bar in the lobby and its good,2019-07-11,0.4959779977798462,"[0, 95, 417]",0.27812418796064775,"['2016-03-20', '2020-02-21']",376_1,
377_0,1,1,1,1,room,221,0,4,377,0,False,False,Room was not ready at 4 pm so they offered drinks at the bar,2015-02-09,-0.4978840053081513,"[0, 265, 540, 557]",0.170683380695612,"['2015-01-01', '2017-03-12']",377_0,a
377_1,1,0,1,2,room,221,0,4,377,1,False,False,My husband had to fax the emergency room vet information,2015-02-22,-0.4784355163574219,"[0, 265, 540, 557]",0.170683380695612,"['2015-01-01', '2017-03-12']",377_0,a
377_2,2,1,0,1,room,221,0,4,377,2,False,True,That said we were disappointed to learn that the fitness center was under renovation and equipment was scattered though out guest rooms and the indoor pool and hot tub were closed none of which was noted on the website,2015-06-26,-0.4921390116214752,"[0, 265, 540, 557]",0.170683380695612,"['2015-01-01', '2017-03-12']",377_0,a
377_3,1,2,1,0,room,221,0,4,377,3,True,False,I am not too picky about room amenities and fixtures,2015-08-30,-0.09738686680793762,"[0, 265, 540, 557]",0.170683380695612,"['2015-01-01', '2017-03-12']",377_0,a
377_4,1,1,1,1,room,221,0,4,377,4,False,False,After relaxing in our room for a while we went back up to the Lounge for desserts at 8 pm,2015-08-30,-0.2064228951931,"[0, 265, 540, 557]",0.170683380695612,"['2015-01-01', '2017-03-12']",377_0,a
377_5,2,2,0,0,room,221,0,4,377,5,True,True,The rooms were spacious but appeared outdated not really conclusive for people with multiple devices,2015-11-01,-0.30594420433044434,"[0, 265, 540, 557]",0.170683380695612,"['2015-01-01', '2017-03-12']",377_0,a
377_6,1,2,1,0,room,221,0,4,377,6,True,False,Shower stall with odor,2016-05-16,-0.4973786175251007,"[0, 265, 540, 557]",0.170683380695612,"['2015-01-01', '2017-03-12']",377_0,a
377_7,1,1,1,1,room,221,0,4,377,7,False,False,He elected to offer us another room a suite,2016-08-29,-0.4383005797863007,"[0, 265, 540, 557]",0.170683380695612,"['2015-01-01', '2017-03-12']",377_0,a
377_8,1,2,1,0,room,221,0,4,377,8,True,False,You do not really get to walk out on the balcony but when the weather is nice opening the doors makes for a wonderful experience,2016-11-04,-0.3555111587047577,"[0, 265, 540, 557]",0.170683380695612,"['2015-01-01', '2017-03-12']",377_0,a
377_9,2,1,0,1,room,221,0,4,377,9,False,True,there is so much room for improvement I do not know where to start,2017-01-14,-0.4701896905899048,"[0, 265, 540, 557]",0.170683380695612,"['2015-01-01', '2017-03-12']",377_0,a
377_10,1,1,1,1,room,221,1,4,377,10,False,False,Heaven Forbid it was plain old direct tv,2017-07-03,0.1922841668128968,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a
377_11,2,2,0,0,room,221,1,4,377,11,True,True,Our room had all of the amenities you would need,2017-07-11,0.2798491716384888,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a
377_12,2,2,0,0,room,221,1,4,377,12,True,True,Recently renovated room was bright and modern although the lobby was older and more traditional Ritz,2017-08-20,0.2429710030555725,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a
377_13,2,2,0,0,room,221,1,4,377,13,True,True,Rooms food service Restaurant was all first class,2017-10-11,0.20641732215881348,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a
377_14,0,0,2,2,room,221,1,4,377,14,False,False,I arrived early and was told computers were done and they ’d call me if a room was available,2018-05-05,0.1898136138916016,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a
377_15,0,2,2,0,room,221,1,4,377,15,True,False,After two days and 4 visits they finally fixed the AC in my room,2018-05-24,0.17527592182159424,"[0, 265, 540, 557]",0.2807320337298542,"['2017-03-13', '2019-10-26']",377_1,a
